-73.45502436879121,-102.70282675331246
-73.45499093548581,-102.70272856148986
-73.45494809032016,-102.70262956430986
-73.45491037533343,-102.70254261862421
-73.45487728948183,-102.7024848456815
-73.45485772574249,-102.70246286040435
-73.45486030770702,-102.7024701850487
-73.4548789880125,-102.70249525177307
-73.4549006822652,-102.70253074333013
-73.45491843111472,-102.7025679632656
-73.45492989245727,-102.7025952458262
-73.45493488924699,-102.70260450251584
-73.45493190894351,-102.70259436036928
-73.45492246737885,-102.70257547013885
-73.45491394198109,-102.70256005644517
-73.4549416031048,-102.70255606338128
-73.45514125176672,-102.70271816096047
-73.45533210909724,-102.70294955524956
-73.45534185715938,-102.70299252360809
-73.45534168088996,-102.70299509454412
-73.45522230514415,-102.70278824195594
-73.45511754833237,-102.70261091641247
-73.45504040367751,-102.70247677740446
-73.45497418053635,-102.70236508374282
-73.45501108133914,-102.70239351010909
-73.45513706896406,-102.70259899436128
-73.45525222895527,-102.70279316711488
-73.45536440192792,-102.70294217286497
-73.45531287466827,-102.70287393244048
-73.45525065808296,-102.70278183662191
-73.45528314224676,-102.70278403384803
-73.45531685473247,-102.7028389271619
-73.45554034494351,-102.70305215346264
-73.45589244040849,-102.70337136559334
-73.45596065697762,-102.70352575981218
-73.45609500282403,-102.70387709548618
-73.45667473976319,-102.70458443034934
-73.45757019787426,-102.70555309008198
-73.45871986091983,-102.70688471017394
-73.45987772131627,-102.7083025764508
-73.46113698108405,-102.7099460840129
-73.46267857156052,-102.71205807887998
-73.46539224190742,-102.71497549917571
-73.47618664696986,-102.72700015919959
-73.48942192166786,-102.74309805520635
-73.50541921939849,-102.76336879446188
-73.52402801132666,-102.78694899652156
-73.54774942580401,-102.81662093201044
-73.57412236096407,-102.84969180213044
-73.60119236957594,-102.8838483366673
-73.63362126459019,-102.92433677452644
-73.67052283920091,-102.97085189210581
-73.70822319478964,-103.01917785106922
-73.74959507211065,-103.07234175076783
-73.7928086877765,-103.12791006987592
-73.83786616620017,-103.18551948020686
-73.88806662669921,-103.24948833798324
-73.9405971312066,-103.31683590572706
-73.99332794032136,-103.38508146089727
-74.0485921763247,-103.45679431298228
-74.10670672771309,-103.53213545292022
-74.16695172914591,-103.61022539178634
-74.22839804926406,-103.69012927669836
-74.29244501870097,-103.77375979874678
-74.35908020208107,-103.86113685954216
-74.42704014893452,-103.95054168153051
-74.49733182659779,-104.04319728572315
-74.56912340333585,-104.13810446270244
-74.64353397611195,-104.23679039727813
-74.71859417257618,-104.33686216743278
-74.79706425391926,-104.44182445190243
-74.87616161305769,-104.54806702874976
-74.9575938866007,-104.6578129548319
-75.04038709726323,-104.76985461259393
-75.12588103428139,-104.8859413714383
-75.21043417181289,-105.00081544418236
-75.29963291954046,-105.1223221422219
-75.391888560156,-105.24907662994643
-75.48224818641451,-105.37372982391608
-75.57712647046797,-105.5048361343882
-75.67480912639336,-105.64069238382447
-75.77055927364816,-105.7742087644834
-75.87072885933726,-105.91437135242609
-75.97468121613082,-106.06117171528642
-76.08004141799957,-106.21123189155317
-76.18613844664974,-106.36321354424616
-76.29433014676044,-106.51876218748937
-76.4045997336246,-106.6779518520185
-76.51596317338112,-106.83960453751051
-76.62872932575617,-107.00413541822923
-76.7435203266319,-107.17228005183624
-76.85996771395509,-107.34350539099003
-76.97775734816817,-107.51742865377348
-77.09722869231886,-107.69456664203473
-77.21848081376972,-107.87511234793668
-77.34123994498502,-108.05872283887739
-77.46554158890848,-108.24543269604283
-77.59160726198955,-108.43553724463472
-77.71938815047274,-108.62898674442829
-77.84877224995718,-108.82564224753665
-77.97984812966529,-109.02562489039659
-78.11269909223905,-109.22904550936427
-78.24727610501945,-109.43583771504744
-78.38357047830817,-109.64599265048736
-78.52165314178026,-109.85961035137511
-78.66154685874,-110.07672399535655
-78.803236106906,-110.29731179413156
-78.94675069881397,-110.52141239966676
-79.092135155524,-110.74908386572886
-79.23940070368684,-110.98033758450562
-79.38855805440036,-111.21518368505907
-79.53964130997626,-111.45366285261846
-79.69268843746603,-111.6958022174136
-79.84771841232373,-111.94161698126241
-80.0047449753513,-112.19114062150815
-80.16379004012299,-112.4444151001297
-80.32487683839531,-112.7014690354378
-80.48803478015301,-112.96232178842436
-80.65330288993815,-113.22699681327678
-80.82072006058635,-113.49552018656473
-80.99031885531632,-113.7679168536126
-81.16213129288307,-114.04421202952676
-81.33620269909784,-114.3244273555066
-81.51255602010447,-114.60860489921737
-81.69120851312495,-114.89679088973583
-81.87219501794881,-115.18902150360083
-82.05556651798689,-115.48532266305915
-82.24137910613427,-115.78571736129729
-82.42968602750358,-116.0902353036237
-82.62053548795778,-116.39891546710084
-82.81397132054202,-116.71180131878842
-83.01003303423867,-117.02894167702837
-83.20875472156733,-117.35039134958734
-83.41016460353495,-117.67621041415485
-83.6142856870675,-118.0064618169557
-83.82113689173583,-118.34121061192945
-84.03073603031764,-118.68053091814475
-84.243106248728,-119.02451004724975
-84.45826946438129,-119.37323804663616
-84.67624183224981,-119.72680897332452
-84.89703091648722,-120.0853171760285
-85.1206537212776,-120.44884887472408
-85.34711402161578,-120.8174990552192
-85.57639352893383,-121.19138326464295
-85.80847575527409,-121.57061736795569
-86.04335487885463,-121.95531135221347
-86.2810372836128,-122.34556867585715
-86.52154030864928,-122.74148716225837
-86.76490914023628,-123.14315878443207
-87.01115128927562,-123.55069500992822
-87.26027474585416,-123.96420775123573
-87.51232251168246,-124.38378067190796
-87.76735720152901,-124.80944072428547
-88.02544665491975,-125.24117076907932
-88.28666930307854,-125.67895078389988
-88.55111146127474,-126.1227653199634
-88.81885086245074,-126.57259062023695
-89.08995053847939,-127.02839348207328
-89.36444517028887,-127.4901180291092
-89.64231225483148,-127.95765385550442
-89.9234023644737,-128.43070847319143
-90.20736847366679,-128.90868320745204
-90.49342811033846,-129.39027624780687
-90.77995398490123,-129.87277567990776
-91.06538707999356,-130.3535353302647
-91.34967762251797,-130.8324817407595
-91.63343728415153,-131.31068450666427
-91.9165653209686,-131.78800394013172
-92.1987047989831,-132.26391554401258
-92.47987482246205,-132.73857894520148
-92.7601556933439,-133.21225217655945
-93.03943229497915,-133.6848392952352
-93.31763252208076,-134.15630777751076
-93.59481234946193,-134.6268391587793
-93.87098800690055,-135.09654072172287
-94.14611037141225,-135.5653982089235
-94.42015906271287,-136.03343121579806
-94.69314440993068,-136.5006939282388
-94.9650645205963,-136.96719989097392
-95.23590938201991,-137.43294450414152
-95.50568559611193,-137.89795322228676
-95.7744200337972,-138.3622597372759
-96.04215063523009,-138.82588250161984
-96.30891833930951,-139.28883606938857
-96.57475467274814,-139.75113889040557
-96.83967285870641,-140.21280815226206
-97.1036939251143,-140.67385382710947
-97.36684825136138,-141.13428238151624
-97.629163334919,-141.59410584222223
-97.89066721859314,-142.0533510169038
-98.1513830875301,-142.51204876789217
-98.41132694694562,-142.97022265510572
-98.67051317915207,-143.4278918646105
-98.92895713087032,-143.8850781035067
-99.18667425745001,-144.3418118490907
-99.44368295524608,-144.79814362872307
-99.69999150607947,-145.2541189032294
-99.95559984638206,-145.70977122321335
-100.21050278608585,-146.1651248765731
-100.46469683872486,-146.62019692785984
-100.7181793387559,-147.0750018687384
-100.97094701496017,-147.52955429850527
-101.22299562077616,-147.98387124572557
-101.47431800110314,-148.4379723841282
-101.72490489328625,-148.89187956302922
-101.9747536742592,-149.345611848543
-102.22386576864687,-149.7991849606261
-102.47224806452765,-150.25261092394211
-102.71991394392269,-150.70589884700536
-102.9668806494611,-151.15905447336823
-103.21316842290425,-151.61208009524063
-103.45880036594716,-152.0649755022529
-103.70380268837161,-152.51773872364308
-103.94820394639473,-152.9703679128583
-104.19203276015783,-153.42286312713736
-104.43531620490042,-153.87522469186905
-104.67807933235096,-154.327451980003
-104.92033612922121,-154.77954967594198
-105.1621079482442,-155.2315162816144
-105.40342478122108,-155.68334422742618
-105.64431570178208,-156.13502707469345
-105.88479947003746,-156.58656419786016
-106.12487906177225,-157.03796213152984
-106.36454401928015,-157.48923686370924
-106.60380538486105,-157.94039193377603
-106.84268077408271,-158.39142643364897
-107.08118078614402,-158.84234260746098
-107.3193035885912,-159.293145513491
-107.55704106011008,-159.74384313603028
-107.79438358893107,-160.19444680347942
-108.03132209129474,-160.64496803958005
-108.26784900449944,-161.09541725341072
-108.50395798119604,-161.5458028139723
-108.7396438371903,-161.9961285657021
-108.97490341498498,-162.44639670566323
-109.20973266301468,-162.89661092930322
-109.44412254007617,-163.34678430011456
-109.67806104085462,-163.79693636130017
-109.91155442503828,-164.24707198025368
-110.14461222125054,-164.69718987166874
-110.37723827834638,-165.1472935854453
-110.60942687075176,-165.59739072001798
-110.84115829661332,-166.04749892750417
-111.07242057274593,-166.49763385962066
-111.30322872660234,-166.94779169640327
-111.533599208386,-167.3979687125048
-111.76353974688537,-167.8481628536746
-111.99305095984384,-168.29837571609997
-112.22213209149764,-168.74861234246225
-112.45078355543876,-169.19887807797977
-112.67900834768791,-169.64917615136156
-112.90681142931163,-170.09950874032066
-113.13419945857294,-170.54987693624543
-113.3611796869925,-171.0002804103492
-113.58775933798465,-171.45071862952514
-113.81394505711137,-171.90119107638495
-114.03974146959835,-172.35170591854288
-114.26514969606727,-172.8022716993596
-114.49018568700829,-173.25288191131918
-114.71486680929505,-173.70352753273647
-114.93920161984515,-174.1542082137729
-115.1631886185392,-174.6049281168503
-115.38681589686422,-175.05570427123305
-115.61007699286617,-175.50654800301092
-115.83299154708459,-175.9574481803397
-116.05558008053644,-176.4083939719196
-116.27785213455397,-176.85937558009678
-116.49980852014521,-177.3103889012635
-116.72144877712903,-177.76143634696976
-116.94277318566284,-178.2125219629858
-117.16378315764139,-178.66364857698943
-117.38448131153018,-179.11481763348593
-117.60487178325481,-179.56602927906877
-117.82495950783037,-180.01728101091697
-118.04474995416854,-180.46856878245612
-118.26424849505818,-180.91988890994296
-118.48346291562463,-181.3712474971045
-118.70239418991939,-181.82265598482678
-118.92105386213373,-182.27410825372192
-119.13945708184774,-182.72559274619297
-119.35761153764335,-183.1771088077011
-119.57551499593582,-183.6286602195052
-119.79315899190071,-184.0802617194713
-120.01053173559525,-184.5319305559238
-120.22764895902533,-184.9836540270232
-120.44453202686091,-185.435418549521
-120.66119335430744,-185.8872097680531
-120.87764066675858,-186.3390219378449
-121.09387994989544,-186.79085959025656
-121.30991554907462,-187.24272914347517
-121.52575140600028,-187.69463316377093
-121.74139189374597,-188.1465728294442
-121.95683599289974,-188.59855244169978
-122.17207229043602,-189.05058425853426
-122.38707902469794,-189.5026846668288
-122.60182865140624,-189.9548709619297
-122.81629408260206,-190.4071649402135
-123.03044256601656,-190.85959163783238
-123.24424292264821,-191.31216189134605
-123.4576683779936,-191.7648819054837
-123.67069333901453,-192.2177666829222
-123.88328903288132,-192.67083401562837
-124.09542478101422,-193.12410367974542
-124.30706673400533,-193.577604725185
-124.51819991373178,-194.03133901257644
-124.72882428451605,-194.48530204469893
-124.93894095040906,-194.939483619068
-125.14855053327412,-195.39387663816868
-125.35765686454818,-195.8484815716723
-125.56626586767939,-196.30330055801258
-125.77438563134444,-196.75833189461386
-125.98202904701724,-197.2135703058743
-126.18921386263796,-197.6690086807557
-126.39596053819062,-198.12463920926456
-126.6022901528663,-198.58045306317308
-126.8082248371324,-199.03644073883032
-127.01378860562441,-199.49259333811986
-127.2190051961458,-199.94890280855827
-127.42389813797745,-200.4053563601941
-127.62849349026348,-200.8619392192127
-127.83281660647715,-201.31864017306657
-128.0368896084024,-201.77545051501681
-128.24073262912518,-202.2323626136381
-128.44436393032052,-202.6893740480133
-128.64780525008885,-203.14647291093812
-128.85108057676817,-203.60364591021658
-129.05421139639031,-204.060879915198
-129.25721754407732,-204.51816406607307
-129.46011794247974,-204.97549186127847
-129.66293037962842,-205.43285847290008
-129.86567150774707,-205.89025783563872
-130.06835695080994,-206.34768383381385
-130.27100139909408,-206.80513118140047
-130.47361897488275,-207.2625964154079
-130.6762221845519,-207.7200774363962
-130.8788224015119,-208.17757116023552
-131.08142887205855,-208.6350707929727
-131.28404926405406,-209.09256084678003
-131.48669736242948,-209.55003978217118
-131.68938088548205,-210.0075117979185
-131.8921002220661,-210.46497684376843
-132.09485688187297,-210.92243076983834
-132.2976613908102,-211.3798638028994
-132.5005340686364,-211.83724438877337
-132.70348957950415,-212.29456907149978
-132.9065289646745,-212.75185013701363
-133.1096524203451,-213.20910317346798
-133.31286278650865,-213.6663356313525
-133.51616232265155,-214.1235470017924
-133.71955098302703,-214.5807349676719
-133.92302544353916,-215.03789947710035
-134.12657927977088,-215.49504193500263
-134.33020413211094,-215.9521654938614
-134.53389132567835,-216.40927666917372
-134.73763193400035,-216.86638395768526
-134.94141616594808,-217.32349394273243
-135.14523281130246,-217.7806087702921
-135.34906748617644,-218.23771303327823
-135.55292243397832,-218.69481283718056
-135.75679458473516,-219.15192415843245
-135.96066966219607,-219.60905457404084
-136.16453276072795,-220.06620240040422
-136.36838439891628,-220.5233594842293
-136.57224271560995,-220.98047744277852
-136.77612900617174,-221.43754399614875
-136.98004356619668,-221.89458172577056
-137.18398527506045,-222.35162026448756
-137.38795806046645,-222.8086751725738
-137.59197076438048,-223.2657436272727
-137.79603600560088,-223.7228145299098
-138.00016849441286,-224.17987777509475
-138.2043815955886,-224.63692335542683
-138.40868772885136,-225.09394173838587
-138.6130980477542,-225.5509283191554
-138.81761311040805,-226.00788717657008
-139.02222036756584,-226.4648269205865
-139.22689614265383,-226.92175714997293
-139.43160572952016,-227.37867186848052
-139.63632595802767,-227.83558772257263
-139.84102737405797,-228.2925344424169
-140.0456681152543,-228.74953387268707
-140.25020137305174,-229.2065967160345
-140.45459271548256,-229.66373031036287
-140.65882445652005,-230.12090347443316
-140.8628907944607,-230.57810614292453
-141.0667708012457,-231.035370655476
-141.27044427043785,-231.49273734011086
-141.473900266531,-231.95023278533512
-141.6771361676531,-232.40786228903596
-141.88015077174816,-232.86562124060418
-142.08293737720035,-233.32350799507162
-142.28548300499878,-233.78152414642236
-142.4877713564642,-234.23967368092391
-142.6897874887969,-234.69796617637948
-142.89151755294696,-235.15641613765163
-143.09294752827222,-235.6150351517586
-143.29406344209244,-236.0738305621063
-143.49485028368179,-236.53279456662747
-143.69530426044875,-236.99193243952993
-143.89542244933372,-237.45125623284986
-144.09519151245934,-237.9107731488487
-144.2945919238723,-238.3704827899433
-144.49360962853896,-238.8303835631592
-144.6922392666229,-239.29044923419244
-144.89047565465134,-239.7506686118907
-145.08830125860646,-240.21106720625102
-145.28569587503762,-240.671675766155
-145.4826438838723,-241.1325158802989
-145.6791335340587,-241.59359398434486
-145.8751548122773,-242.05490996068067
-146.07069494502292,-242.51646597502616
-146.2657370368706,-242.97826589052545
-146.4602617821413,-243.44031341827588
-146.6542502543256,-243.90261329467072
-146.8476840719804,-244.36517150717327
-147.0405449386176,-244.82799485001067
-147.23281463232945,-245.29108984334917
-147.42447528633195,-245.75445553709176
-147.61551391275702,-246.2180987834679
-147.8059217369176,-246.6820284510262
-147.99569106179706,-247.14624886930883
-148.18481555987435,-247.61075749487867
-148.37329086590407,-248.07555031984316
-148.56111498575368,-248.54061174070074
-148.74828165988336,-249.00593395059542
-148.93478102246567,-249.47152648543945
-149.12060317523677,-249.93740269142535
-149.30573981230566,-250.4035724571059
-149.49018445924392,-250.87003874934857
-149.6739324491092,-251.3368004841404
-149.8569807122034,-251.80385524769778
-150.03932785137079,-252.27120016290604
-150.22097383407728,-252.73883167291518
-150.40191980400886,-253.20674760565274
-150.58216834751116,-253.6749476381042
-150.7617233603911,-254.14343085681688
-150.94058878110005,-254.61219529262897
-151.1187673881553,-255.08123658032125
-151.29626130148046,-255.55055300379394
-151.473071422754,-256.020144998201
-151.64919686460433,-256.4900117912507
-151.82463729990607,-256.96014906483833
-151.99939502759366,-257.4305516634684
-152.1734751054123,-257.9012109634009
-152.34688039599672,-258.37211938138483
-152.51961042561382,-258.8432808810003
-152.69166462962457,-259.3146992301437
